chromosome	start	end	segVal	sample
6	126780001	139230000	3.88151307555818	JBLAB-4149
6	139230001	142020000	4.57421964958631	JBLAB-4149
6	142020001	154770000	3.81790086695436	JBLAB-4149
6	154770001	156240000	4.63820438492328	JBLAB-4149
6	156240001	157530000	3.75949421001341	JBLAB-4149
6	157530001	165780000	3.09721940247321	JBLAB-4149
6	165780001	170910000	1.93291734703211	JBLAB-4149
7	30001	18240000	2.12181386246119	JBLAB-4149
7	18240001	19890000	2.89667083384822	JBLAB-4149
7	19890001	21120000	2.14933311949296	JBLAB-4149
7	21120001	23760000	2.84978061955289	JBLAB-4149
7	23760001	36150000	2.07217160230109	JBLAB-4149
7	36150001	37410000	3.18694453073835	JBLAB-4149
7	37410001	43680000	2.08748908903908	JBLAB-4149
7	43680001	45120000	2.9233551015065	JBLAB-4149
7	45120001	49290000	2.29776011576697	JBLAB-4149
7	49290001	83040000	2.86841945371351	JBLAB-4149
7	83040001	83640000	3.82623916875188	JBLAB-4149
7	83640001	84180000	5.22995989573976	JBLAB-4149
7	84180001	86310000	3.84866377011186	JBLAB-4149
7	86310001	87570000	3.34395807361941	JBLAB-4149
7	87570001	91440000	2.72413291674356	JBLAB-4149
7	91440001	92100000	4.55439107919562	JBLAB-4149
7	92100001	103050000	2.7789465580905	JBLAB-4149
7	103050001	110790000	3.65555509561387	JBLAB-4149
7	110790001	111030000	5.8259796238097	JBLAB-4149
7	111030001	138360000	3.63919944260698	JBLAB-4149
7	138360001	138870000	5.87186139682059	JBLAB-4149
7	138870001	139260000	8.76908259456352	JBLAB-4149
7	139260001	142740000	5.88360011780679	JBLAB-4149
7	142740001	159120000	3.64440022263532	JBLAB-4149
8	180001	8130000	2.05990770337512	JBLAB-4149
8	8130001	8940000	3.06049212554799	JBLAB-4149
8	8940001	39240000	2.06935132958552	JBLAB-4149
8	39240001	39390000	-0.724178401451313	JBLAB-4149
8	39390001	41850000	2.12486064571338	JBLAB-4149
8	41850001	67350000	2.90078021664588	JBLAB-4149
8	67350001	73980000	3.69189339878275	JBLAB-4149
8	73980001	78150000	5.12171381163442	JBLAB-4149
8	78150001	86880000	3.69508195293957	JBLAB-4149
8	86880001	88080000	2.72735059486786	JBLAB-4149
8	88080001	90840000	3.50437486314383	JBLAB-4149
8	90840001	92520000	4.83267045403172	JBLAB-4149
8	92520001	97440000	2.87719403197826	JBLAB-4149
8	97440001	97800000	4.49371987388105	JBLAB-4149
8	97800001	98610000	5.62189983274564	JBLAB-4149
8	98610001	99750000	7.16820677370443	JBLAB-4149
8	99750001	101220000	3.95668360894166	JBLAB-4149
8	101220001	101970000	5.8430756310936	JBLAB-4149
8	101970001	113970000	3.60110495251026	JBLAB-4149
8	113970001	116250000	5.04211515054447	JBLAB-4149
8	116250001	119340000	5.95681986767149	JBLAB-4149
8	119340001	125640000	3.76029726900172	JBLAB-4149
8	125640001	125970000	5.3893195106144	JBLAB-4149
8	125970001	126780000	3.7081968991476	JBLAB-4149
8	126780001	129600000	4.87406089656374	JBLAB-4149
8	129600001	140790000	3.37928180830714	JBLAB-4149
8	140790001	142410000	4.13188792713138	JBLAB-4149
8	142410001	144450000	3.49112461720351	JBLAB-4149
8	144450001	145680000	5.20260408732249	JBLAB-4149
8	145680001	146310000	3.76938684146155	JBLAB-4149
9	210001	1800000	4.37668562078124	JBLAB-4149
9	1800001	4980000	6.80825461579608	JBLAB-4149
9	4980001	5370000	8.45700993826695	JBLAB-4149
9	5370001	6750000	6.42549540005795	JBLAB-4149
9	6750001	11550000	4.16803534151317	JBLAB-4149
9	11550001	13830000	6.0480463970844	JBLAB-4149
9	13830001	17670000	4.58611267826773	JBLAB-4149
9	17670001	18300000	3.66746917465712	JBLAB-4149
9	18300001	19410000	4.42162134626166	JBLAB-4149
9	19410001	20790000	6.29823414304529	JBLAB-4149
9	20790001	32970000	4.36898366932107	JBLAB-4149
9	32970001	34440000	5.19240499684479	JBLAB-4149
9	34440001	85050000	3.66190727384367	JBLAB-4149
9	85050001	86700000	5.2189292440816	JBLAB-4149
9	86700001	91620000	3.69124586317676	JBLAB-4149
9	91620001	94080000	5.58230158480129	JBLAB-4149
9	94080001	135420000	2.06244561444249	JBLAB-4149
9	135420001	138510000	5.10312087293563	JBLAB-4149
9	138510001	139110000	6.87457874116647	JBLAB-4149
9	139110001	139530000	5.53192590630069	JBLAB-4149
9	139530001	1.41e+08	3.80845996203849	JBLAB-4149
10	120001	5910000	3.03699420915352	JBLAB-4149
10	5910001	6930000	3.74129397614088	JBLAB-4149
10	6930001	8160000	2.7072754576112	JBLAB-4149
10	8160001	8730000	1.62769109118722	JBLAB-4149
10	8730001	9030000	2.2569027121814	JBLAB-4149
10	9030001	9600000	3.21240673667611	JBLAB-4149
10	9600001	10740000	2.12233490865305	JBLAB-4149
10	10740001	11700000	2.89594854351674	JBLAB-4149
10	11700001	12480000	4.69854337956739	JBLAB-4149
10	12480001	26370000	2.81505700505216	JBLAB-4149
10	26370001	28080000	4.22411330161888	JBLAB-4149
10	28080001	44130000	2.96051171408632	JBLAB-4149
10	44130001	50430000	2.19006636208274	JBLAB-4149
10	50430001	65790000	1.32189826302013	JBLAB-4149
10	65790001	75180000	2.16296013704038	JBLAB-4149
10	75180001	77610000	3.17911566034728	JBLAB-4149
10	77610001	7.8e+07	2.01493171296165	JBLAB-4149
10	78000001	83640000	2.94590846984795	JBLAB-4149
10	83640001	99750000	2.15900583152945	JBLAB-4149
10	99750001	100230000	3.79933125353771	JBLAB-4149
10	100230001	125370000	2.14120435904576	JBLAB-4149
10	125370001	126720000	3.95017431019033	JBLAB-4149
10	126720001	135420000	2.19846626352278	JBLAB-4149
11	210001	2370000	2.1750413412948	JBLAB-4149
11	2370001	3090000	3.36143327259986	JBLAB-4149
11	3090001	9600000	2.00185074524973	JBLAB-4149
11	9600001	14370000	3.04242453768235	JBLAB-4149
11	14370001	15450000	2.34280018094294	JBLAB-4149
11	15450001	17700000	3.04293095244055	JBLAB-4149
11	17700001	21390000	2.07626548069977	JBLAB-4149
11	21390001	22740000	2.95072754990211	JBLAB-4149
11	22740001	31590000	2.00974276811948	JBLAB-4149
11	31590001	33840000	3.14274586564428	JBLAB-4149
11	33840001	34350000	4.67138509940546	JBLAB-4149
11	34350001	38820000	2.95177361270373	JBLAB-4149
11	38820001	64770000	2.03628872887084	JBLAB-4149
11	64770001	65070000	3.09022121723229	JBLAB-4149
11	65070001	66120000	3.79615599935436	JBLAB-4149
11	66120001	66600000	4.79326832765092	JBLAB-4149
11	66600001	70800000	3.7504647115269	JBLAB-4149
11	70800001	85560000	2.83548604002345	JBLAB-4149
11	85560001	90750000	3.68537038586613	JBLAB-4149
11	90750001	117390000	2.8362471048662	JBLAB-4149
11	117390001	121500000	3.71473662964258	JBLAB-4149
11	121500001	134940000	2.77282023908662	JBLAB-4149
12	180001	2910000	3.0319355325814	JBLAB-4149
12	2910001	3300000	4.22089879576081	JBLAB-4149
12	3300001	4680000	3.41519103453458	JBLAB-4149
12	4680001	7890000	2.80225714053078	JBLAB-4149
12	7890001	9540000	3.6296479263263	JBLAB-4149
12	9720001	17100000	2.89770925116778	JBLAB-4149
12	17100001	23340000	3.75111653951422	JBLAB-4149
12	23340001	24180000	5.60211507947387	JBLAB-4149
12	24180001	26160000	4.78192500575785	JBLAB-4149
12	26160001	26730000	7.46006330940322	JBLAB-4149
12	26730001	27120000	6.34849866670235	JBLAB-4149
12	27120001	28650000	4.81738351118819	JBLAB-4149
12	28680001	44520000	3.66101372293087	JBLAB-4149
12	44520001	47640000	4.82056191841192	JBLAB-4149
12	47640001	52590000	2.8875120639105	JBLAB-4149
12	52590001	54090000	3.83741932428831	JBLAB-4149
12	54090001	64320000	2.81090680018957	JBLAB-4149
12	64320001	64530000	4.64670960755276	JBLAB-4149
12	64530001	89520000	2.90909634782717	JBLAB-4149
12	89520001	99510000	3.55390363711637	JBLAB-4149
12	99510001	100020000	5.65785293014731	JBLAB-4149
12	100020001	100830000	7.20567459284638	JBLAB-4149
12	100830001	101520000	5.64966203772429	JBLAB-4149
12	101550001	104550000	4.22074073205779	JBLAB-4149
12	104550001	105240000	6.90618242054077	JBLAB-4149
12	105240001	106950000	5.30920373752785	JBLAB-4149
12	106950001	124560000	4.25975286640847	JBLAB-4149
12	124560001	124680000	6.57389070055795	JBLAB-4149
12	124680001	125430000	4.80529154268352	JBLAB-4149
12	125430001	133830000	4.21310397617179	JBLAB-4149
13	19530001	26910000	2.66721158520912	JBLAB-4149
13	26910001	27360000	4.68090757433412	JBLAB-4149
13	27360001	57840000	2.57643101164602	JBLAB-4149
13	57840001	58020000	4.41769911741959	JBLAB-4149
13	58020001	60600000	2.55606472067362	JBLAB-4149
13	60600001	60780000	1.15475443412375	JBLAB-4149
13	60780001	71010000	2.62433955809276	JBLAB-4149
13	71010001	74010000	4.72748362476844	JBLAB-4149
13	74010001	75810000	2.65956726297357	JBLAB-4149
13	75810001	87390000	1.81919280413934	JBLAB-4149
13	87390001	87690000	3.03533827113276	JBLAB-4149
13	87690001	110220000	1.8069603247202	JBLAB-4149
13	110220001	112080000	3.27651522202137	JBLAB-4149
13	112080001	114060000	1.93175517747517	JBLAB-4149
13	114060001	114660000	0.674804486844509	JBLAB-4149
13	114720001	115110000	3.05929243938017	JBLAB-4149
14	20190001	28200000	2.82604658456995	JBLAB-4149
14	28200001	30120000	4.88499323861854	JBLAB-4149
14	30120001	35940000	2.15162893537769	JBLAB-4149
14	35940001	72990000	1.30188140030812	JBLAB-4149
14	72990001	73470000	2.91167445444733	JBLAB-4149
14	73470001	74370000	4.79799813411471	JBLAB-4149
14	74370001	81300000	2.88990216227834	JBLAB-4149
14	81300001	82500000	3.70156221716545	JBLAB-4149
14	82500001	102570000	2.88034646493126	JBLAB-4149
14	102570001	103110000	3.93011096033382	JBLAB-4149
14	103110001	107310000	2.97327319084263	JBLAB-4149
15	22320001	42060000	2.10172948119007	JBLAB-4149
15	42060001	42600000	3.78749268265058	JBLAB-4149
15	42600001	57450000	2.12289608798334	JBLAB-4149
15	57450001	57870000	3.86504845708692	JBLAB-4149
15	57870001	67320000	2.15844114919247	JBLAB-4149
15	67320001	67830000	2.89951554541308	JBLAB-4149
15	67830001	68790000	2.11472430341411	JBLAB-4149
15	68790001	71970000	3.80548330286685	JBLAB-4149
15	71970001	72180000	5.29583439771934	JBLAB-4149
15	72180001	73080000	3.78990952320886	JBLAB-4149
15	73080001	92970000	2.06966903657673	JBLAB-4149
15	92970001	93570000	5.57909149712852	JBLAB-4149
15	93570001	98160000	4.708807303393	JBLAB-4149
15	98160001	99840000	6.10304054246985	JBLAB-4149
15	99840001	101280000	4.94815852241728	JBLAB-4149
15	101280001	101730000	5.81519993435468	JBLAB-4149
15	101730001	102030000	7.22440826843312	JBLAB-4149
15	102030001	102390000	4.81721625167468	JBLAB-4149
16	90001	27600000	1.93900345794459	JBLAB-4149
16	27600001	30810000	3.05398839421445	JBLAB-4149
16	30810001	46590000	2.19517792369054	JBLAB-4149
16	46590001	48390000	2.86545199634304	JBLAB-4149
16	48390001	73530000	2.0331312526136	JBLAB-4149
16	73530001	75540000	2.85067777601028	JBLAB-4149
16	75540001	90150000	1.25442297336285	JBLAB-4149
17	1	7110000	2.15900583152945	JBLAB-4149
17	7110001	9390000	3.60056264976622	JBLAB-4149
17	9390001	16800000	2.04339957052252	JBLAB-4149
17	16800001	17460000	3.01471538269166	JBLAB-4149
17	17460001	18780000	4.75932861162257	JBLAB-4149
17	18780001	21120000	3.99686352025128	JBLAB-4149
17	21120001	22140000	3.00527245474206	JBLAB-4149
17	25380001	27120000	1.95407375269766	JBLAB-4149
17	27120001	46080000	2.89933489592679	JBLAB-4149
17	46080001	46860000	4.01830743145673	JBLAB-4149
17	46860001	56220000	2.97970777596723	JBLAB-4149
17	56220001	56970000	3.8788177881818	JBLAB-4149
17	56970001	61530000	3.091889081971	JBLAB-4149
17	61530001	65190000	5.47974589375619	JBLAB-4149
17	65190001	75450000	2.86306991682894	JBLAB-4149
17	75450001	78600000	6.36430591317388	JBLAB-4149
17	78600001	81090000	3.04504905217519	JBLAB-4149
18	150001	11760000	3.71099192399544	JBLAB-4149
18	11760001	12300000	5.23591258116228	JBLAB-4149
18	12300001	12960000	6.4141091459926	JBLAB-4149
18	12960001	13170000	3.99773888893774	JBLAB-4149
18	13170001	14100000	5.78822892336417	JBLAB-4149
18	14100001	21060000	3.87861440203105	JBLAB-4149
18	21060001	22260000	5.65133566353254	JBLAB-4149
18	22260001	26700000	3.6394965472824	JBLAB-4149
18	26700001	27060000	5.02160481639419	JBLAB-4149
18	27060001	45900000	3.62425813272842	JBLAB-4149
18	45900001	46500000	5.63031168514493	JBLAB-4149
18	46500001	46680000	3.82275131970456	JBLAB-4149
18	46680001	56250000	2.03246051864398	JBLAB-4149
18	56250001	56610000	3.63667445786276	JBLAB-4149
18	56610001	78030000	2.09550242037273	JBLAB-4149
19	270001	3330000	3.36934520342552	JBLAB-4149
19	3330001	4320000	4.20436839978495	JBLAB-4149
19	4320001	29220000	3.34453201055899	JBLAB-4149
19	29220001	31050000	5.59027086760915	JBLAB-4149
19	31050001	40470000	4.06465809244474	JBLAB-4149
19	40470001	59100000	3.07254556488003	JBLAB-4149
20	60001	7890000	2.79967319607697	JBLAB-4149
20	7890001	9270000	4.60135289099652	JBLAB-4149
20	9270001	16680000	2.77939070044054	JBLAB-4149
20	16680001	17070000	4.1919623639665	JBLAB-4149
20	17070001	19650000	2.88683576308035	JBLAB-4149
20	19650001	24990000	2.07165510929346	JBLAB-4149
20	24990001	25620000	2.9626067427938	JBLAB-4149
20	25620001	32460000	4.43608730785754	JBLAB-4149
20	32460001	32880000	3.42020946219519	JBLAB-4149
20	32880001	37620000	2.90679038821365	JBLAB-4149
20	37620001	57090000	3.63330893889674	JBLAB-4149
20	57090001	58530000	5.07183696802865	JBLAB-4149
20	58530001	62910000	3.67084774825798	JBLAB-4149
21	15480001	23490000	1.32834181658858	JBLAB-4149
21	23490001	31140000	2.93137929544878	JBLAB-4149
21	31170001	34020000	1.27609495379243	JBLAB-4149
21	34020001	48090000	3.0013337600689	JBLAB-4149
22	17280001	20790000	2.19124244071056	JBLAB-4149
22	20790001	21450000	3.6735813605671	JBLAB-4149
22	21930001	24270000	1.9714486446755	JBLAB-4149
22	24420001	25140000	2.8615871306286	JBLAB-4149
22	25140001	34140000	2.02374830487645	JBLAB-4149
22	34140001	37770000	1.25606530323917	JBLAB-4149
22	37770001	51180000	2.15880415299694	JBLAB-4149
1	840001	1710000	3.23264550224265	JBLAB-4151
1	1710001	42510000	2.08082464271855	JBLAB-4151
1	42510001	51540000	3.05277819749729	JBLAB-4151
1	51540001	51870000	4.67694843636352	JBLAB-4151
1	51870001	121260000	2.97478602201461	JBLAB-4151
1	121320001	249210000	4.01999338797328	JBLAB-4151
2	30001	99360000	3.7383043698478	JBLAB-4151
2	99360001	2.43e+08	2.01686947290119	JBLAB-4151
3	90001	75300000	2.02753381695284	JBLAB-4151
3	75900001	76770000	0.950038294101375	JBLAB-4151
3	76770001	90210000	1.95761998797095	JBLAB-4151
3	93540001	102600000	2.97286112113575	JBLAB-4151
3	102600001	197820000	3.989689497546	JBLAB-4151
4	90001	190800000	1.98730546427742	JBLAB-4151
5	60001	180690000	3.9327129723143	JBLAB-4151
6	210001	170910000	2.00275536103132	JBLAB-4151
7	30001	43710000	3.01214991818712	JBLAB-4151
7	43710001	62640000	2.00847337249187	JBLAB-4151
7	63390001	149580000	2.95512127032127	JBLAB-4151
7	150000001	159120000	2.01816807942114	JBLAB-4151
8	180001	27810000	2.00854964880947	JBLAB-4151
8	27810001	28110000	3.09964857710081	JBLAB-4151
8	28110001	43380000	2.04182009717299	JBLAB-4151
8	47490001	73680000	3.00283665756184	JBLAB-4151
8	73680001	146310000	5.10818133315421	JBLAB-4151
9	210001	1.41e+08	1.98829369117666	JBLAB-4151
10	120001	135420000	3.02120983964357	JBLAB-4151
11	210001	134940000	1.99373181410496	JBLAB-4151
12	180001	111750000	3.31208442953364	JBLAB-4151
12	111750001	112410000	2.548076884641	JBLAB-4151
12	112410001	133830000	3.47366346940337	JBLAB-4151
13	19530001	115110000	2.03377281099935	JBLAB-4151
14	20190001	101190000	2.99370951145605	JBLAB-4151
14	101190001	107310000	3.56143122070538	JBLAB-4151
15	22320001	102390000	2.03787178381398	JBLAB-4151
16	90001	35130000	3.08420246147171	JBLAB-4151
16	46530001	90150000	1.98324022346439	JBLAB-4151
17	1	22140000	2.003326921277	JBLAB-4151
17	25380001	28680000	3.26221364792897	JBLAB-4151
17	28680001	31320000	3.81227488464561	JBLAB-4151
17	31320001	31590000	3.00621806748774	JBLAB-4151
17	31590001	37770000	2.17642854701017	JBLAB-4151
17	37770001	54600000	3.0795919731587	JBLAB-4151
17	54600001	67080000	3.64626073658032	JBLAB-4151
17	67080001	81090000	2.19207699861721	JBLAB-4151
18	150001	13080000	3.59982152714193	JBLAB-4151
18	13080001	14940000	2.98284059825018	JBLAB-4151
18	18540001	78030000	1.98046830459018	JBLAB-4151
19	270001	2190000	2.15261709638923	JBLAB-4151
19	2190001	4260000	1.06401505808459	JBLAB-4151
19	4260001	54960000	2.0567544565223	JBLAB-4151
19	54960001	59100000	2.89117554701088	JBLAB-4151
20	60001	62910000	5.06333961742122	JBLAB-4151
21	15480001	48090000	2.04458158214607	JBLAB-4151
22	17280001	51180000	2.06848909658249	JBLAB-4151
1	840001	4080000	4.20820449923983	JBLAB-4152
1	4080001	6180000	3.58097545620741	JBLAB-4152
1	6180001	36390000	4.11686412922055	JBLAB-4152
1	36390001	36780000	5.42901652492434	JBLAB-4152
1	36780001	154710000	4.06750790856581	JBLAB-4152
1	154710001	157860000	3.09632867294753	JBLAB-4152
1	157860001	249210000	4.05167933220192	JBLAB-4152
2	30001	2.43e+08	4.08022883439672	JBLAB-4152
3	90001	9870000	3.98340555497505	JBLAB-4152
3	9870001	10170000	5.93199266285077	JBLAB-4152
3	10170001	66510000	4.07129224756945	JBLAB-4152
3	66510001	66810000	6.06753012470606	JBLAB-4152
3	66810001	125010000	4.02692718225297	JBLAB-4152
3	125010001	125370000	5.77053200287875	JBLAB-4152
3	125700001	197820000	4.08346206069626	JBLAB-4152
4	90001	20550000	3.00528980176218	JBLAB-4152
4	20550001	26550000	1.98179788471804	JBLAB-4152
4	26550001	47970000	2.98071785372468	JBLAB-4152
4	47970001	76290000	2.01489106516998	JBLAB-4152
4	76350001	83070000	2.96466102935781	JBLAB-4152
4	83070001	190800000	2.05236514189195	JBLAB-4152
5	60001	45870000	3.01742388378028	JBLAB-4152
5	45870001	76350000	1.01769482665768	JBLAB-4152
5	76350001	180690000	2.00966209138467	JBLAB-4152
6	210001	36390000	3.05700746482817	JBLAB-4152
6	36390001	66630000	3.99952881148019	JBLAB-4152
6	66630001	98940000	2.99281513629096	JBLAB-4152
6	98940001	134460000	2.02880465834919	JBLAB-4152
6	134460001	170910000	3.12648941822341	JBLAB-4152
7	30001	47400000	3.07392703749476	JBLAB-4152
7	47400001	47820000	4.50966866307609	JBLAB-4152
7	47820001	57450000	3.06152800738238	JBLAB-4152
7	57600001	159120000	4.03778656617934	JBLAB-4152
8	180001	29520000	0.984102723137819	JBLAB-4152
8	29520001	34650000	4.92951022101369	JBLAB-4152
8	34650001	35160000	2.75192253289037	JBLAB-4152
8	35160001	37230000	6.98524926485282	JBLAB-4152
8	37230001	39240000	9.26183843823614	JBLAB-4152
8	39240001	39390000	-0.903232276813632	JBLAB-4152
8	39390001	39750000	8.89286855739419	JBLAB-4152
8	39750001	55230000	7.12652308723628	JBLAB-4152
8	55230001	55800000	8.19475068554129	JBLAB-4152
8	55800001	59280000	9.11028723791445	JBLAB-4152
8	59280001	62970000	8.1972597845094	JBLAB-4152
8	62970001	63420000	5.8938008538089	JBLAB-4152
8	63420001	66120000	7.87599729648063	JBLAB-4152
8	66120001	123600000	7.06249577175867	JBLAB-4152
8	123600001	143880000	7.99197380378938	JBLAB-4152
8	143880001	146310000	7.23163378563732	JBLAB-4152
9	210001	1.41e+08	4.00780072126642	JBLAB-4152
10	120001	38490000	5.065792349224	JBLAB-4152
10	42840001	43860000	2.97378130939354	JBLAB-4152
10	43860001	44070000	5.1655781302622	JBLAB-4152
10	44070001	44970000	2.28508733742764	JBLAB-4152
10	44970001	46170000	5.82024481509634	JBLAB-4152
10	47580001	104460000	2.03209223721025	JBLAB-4152
10	104460001	135420000	3.97570354809693	JBLAB-4152
11	210001	50220000	2.00802407854287	JBLAB-4152
11	55080001	134940000	3.00304473923392	JBLAB-4152
12	180001	82260000	3.04950885525536	JBLAB-4152
12	82260001	86190000	2.04369102648323	JBLAB-4152
12	86190001	133830000	3.00623291343897	JBLAB-4152
13	19530001	115110000	4.04644215240747	JBLAB-4152
14	20190001	20730000	2.90434539411218	JBLAB-4152
14	20730001	23550000	4.12599258691224	JBLAB-4152
14	23550001	25440000	3.03660563982309	JBLAB-4152
14	25440001	26070000	4.18072854022031	JBLAB-4152
14	26070001	36060000	3.03218893807941	JBLAB-4152
14	36060001	36480000	4.27252642521929	JBLAB-4152
14	36480001	36960000	3.11109969148871	JBLAB-4152
14	36990001	39720000	3.97495366786445	JBLAB-4152
14	39720001	42360000	3.05506439619541	JBLAB-4152
14	42360001	45240000	4.04568701191272	JBLAB-4152
14	45240001	58680000	3.05041193907208	JBLAB-4152
14	58680001	64050000	4.04825471791263	JBLAB-4152
14	64050001	64830000	3.36632007888148	JBLAB-4152
14	64830001	79650000	4.10586997948879	JBLAB-4152
14	79650001	107310000	3.00452641073881	JBLAB-4152
15	22320001	94140000	2.03604748300563	JBLAB-4152
15	94140001	95640000	0.992028841189501	JBLAB-4152
15	95640001	98220000	2.93785213315077	JBLAB-4152
15	98220001	102270000	3.9684070922686	JBLAB-4152
15	102330001	102390000	1.72530426899808	JBLAB-4152
